name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,就诊时间,就诊人数
"Ninghai, Ningbo, China",2020-02-22,64.4,46.4,56.0,64.4,44.4,55.8,39.1,55.9,0.006,100,4.17,rain,0.0,0.0,21.4,11.2,339.7,1031.5,27.3,5.8,219.4,18.9,8,,2020-02-22T06:27:56,2020-02-22T17:47:21,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB",2020-02-22,0.0
"Ninghai, Ningbo, China",2020-02-23,62.6,39.2,50.8,62.6,38.1,50.6,41.7,72.4,0.0,0,0.0,,0.0,0.0,21.9,13.4,157.9,1029.2,0.0,3.7,215.0,18.5,8,,2020-02-23T06:26:57,2020-02-23T17:48:06,0.0,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB",2020-02-23,0.0
"Ninghai, Ningbo, China",2020-02-24,75.2,48.2,61.5,75.2,48.2,61.3,49.6,66.8,0.0,0,0.0,,0.0,0.0,27.3,15.7,172.4,1020.2,20.1,5.2,207.5,17.8,7,,2020-02-24T06:25:56,2020-02-24T17:48:49,0.02,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-02-24,0.0
"Ninghai, Ningbo, China",2020-02-25,82.4,55.4,69.3,82.1,55.4,69.2,56.5,66.7,0.004,100,4.17,rain,0.0,0.0,22.9,13.4,191.7,1016.0,45.8,5.7,173.1,14.8,7,,2020-02-25T06:24:55,2020-02-25T17:49:33,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-02-25,0.0
"Ninghai, Ningbo, China",2020-02-26,55.4,49.9,51.0,55.4,46.4,49.7,47.2,86.8,0.204,100,12.5,rain,0.0,0.0,23.4,9.0,25.6,1024.3,64.5,4.6,35.8,3.1,2,,2020-02-26T06:23:54,2020-02-26T17:50:16,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-02-26,0.0
"Ninghai, Ningbo, China",2020-02-27,53.6,46.4,50.4,53.6,42.0,48.7,43.1,76.1,0.0,0,0.0,,0.0,0.0,19.4,9.1,43.0,1027.1,82.1,5.2,112.5,9.6,5,,2020-02-27T06:22:51,2020-02-27T17:50:59,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-02-27,0.0
"Ninghai, Ningbo, China",2020-02-28,60.8,46.4,54.4,60.8,42.9,53.4,47.3,77.4,0.0,0,0.0,,0.0,0.0,24.2,13.4,160.4,1018.4,56.3,5.3,130.8,11.4,4,,2020-02-28T06:21:48,2020-02-28T17:51:41,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-02-28,1.0
"Ninghai, Ningbo, China",2020-02-29,55.4,50.0,52.1,55.4,48.5,52.0,48.4,87.3,0.077,100,8.33,rain,0.0,0.0,17.9,6.7,19.1,1016.8,66.6,2.7,104.1,9.1,5,,2020-02-29T06:20:44,2020-02-29T17:52:23,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-02-29,1.0
"Ninghai, Ningbo, China",2020-03-01,53.4,49.8,50.7,53.4,47.1,49.7,48.2,91.2,0.664,100,25.0,rain,0.0,0.0,24.2,11.2,346.1,1019.4,68.0,3.6,29.9,2.5,2,,2020-03-01T06:19:39,2020-03-01T17:53:04,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-03-01,0.0
"Ninghai, Ningbo, China",2020-03-02,51.8,48.1,49.2,51.8,44.2,47.1,41.7,75.3,0.033,100,12.5,rain,0.0,0.0,24.2,8.9,19.4,1025.5,83.5,6.1,92.9,7.8,4,,2020-03-02T06:18:33,2020-03-02T17:53:46,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-03-02,1.0
"Ninghai, Ningbo, China",2020-03-03,51.8,46.3,48.0,51.8,44.2,47.2,43.6,85.1,0.178,100,12.5,rain,0.0,0.0,16.2,6.7,24.9,1024.0,86.2,4.8,44.0,3.8,2,,2020-03-03T06:17:27,2020-03-03T17:54:27,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-03-03,2.0
"Ninghai, Ningbo, China",2020-03-04,50.0,46.4,47.7,48.5,43.0,45.4,41.2,79.0,0.15,100,8.33,rain,0.0,0.0,23.5,6.7,359.9,1026.8,47.5,4.7,50.7,4.4,3,,2020-03-04T06:16:21,2020-03-04T17:55:07,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-03-04,2.0
"Ninghai, Ningbo, China",2020-03-05,51.8,39.2,46.5,51.8,36.0,44.3,31.5,57.9,0.0,0,0.0,,0.0,0.0,20.7,8.9,19.2,1027.4,33.0,6.2,223.8,19.4,8,,2020-03-05T06:15:14,2020-03-05T17:55:47,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB",2020-03-05,1.0
"Ninghai, Ningbo, China",2020-03-06,59.0,37.4,48.7,59.0,33.9,47.8,40.3,74.1,0.108,100,12.5,rain,0.0,0.0,23.7,13.4,170.0,1019.5,45.8,6.0,203.3,17.8,8,,2020-03-06T06:14:06,2020-03-06T17:56:27,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-03-06,0.0
"Ninghai, Ningbo, China",2020-03-07,62.6,51.8,55.9,62.6,51.8,55.9,50.5,82.8,0.037,100,8.33,rain,0.0,0.0,17.7,11.2,337.0,1015.6,56.9,4.4,114.6,9.9,5,,2020-03-07T06:12:58,2020-03-07T17:57:07,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-03-07,2.0
"Ninghai, Ningbo, China",2020-03-08,59.0,48.2,54.0,59.0,48.2,53.7,49.1,84.1,0.008,100,4.17,rain,0.0,0.0,21.7,11.2,146.9,1015.5,49.6,5.1,63.1,5.5,2,,2020-03-08T06:11:49,2020-03-08T17:57:46,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-03-08,3.0
"Ninghai, Ningbo, China",2020-03-09,62.6,53.6,57.1,62.6,53.6,57.1,53.4,87.7,0.817,100,29.17,rain,0.0,0.0,29.7,17.9,311.7,1007.5,78.6,4.6,60.7,5.3,3,,2020-03-09T06:10:40,2020-03-09T17:58:25,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB",2020-03-09,0.0
"Ninghai, Ningbo, China",2020-03-10,55.4,46.4,53.0,55.4,45.7,52.6,45.6,76.5,0.047,100,4.17,rain,0.0,0.0,32.2,15.7,326.5,1017.4,62.2,6.1,109.4,9.3,4,,2020-03-10T06:09:30,2020-03-10T17:59:04,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB",2020-03-10,1.0
"Ninghai, Ningbo, China",2020-03-11,62.6,42.8,51.9,62.6,40.2,51.6,41.5,70.6,0.001,100,4.17,rain,0.0,0.0,21.4,8.9,134.3,1022.3,26.3,3.6,224.9,19.4,8,,2020-03-11T06:08:20,2020-03-11T17:59:43,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB",2020-03-11,1.0
"Ninghai, Ningbo, China",2020-03-12,57.2,51.8,53.8,57.2,51.8,53.8,46.8,78.4,0.107,100,16.67,rain,0.0,0.0,27.5,11.2,168.0,1019.5,40.8,4.3,78.9,6.9,3,,2020-03-12T06:07:10,2020-03-12T18:00:21,0.58,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"58239099999,58477099999,58556099999,ZSNB",2020-03-12,0.0
"Ninghai, Ningbo, China",2020-03-13,57.2,51.7,53.8,57.2,51.7,53.8,50.9,90.1,0.113,100,12.5,rain,0.0,0.0,21.5,8.9,355.3,1020.2,67.7,3.4,61.0,5.5,3,,2020-03-13T06:05:59,2020-03-13T18:00:59,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB",2020-03-13,0.0
"Ninghai, Ningbo, China",2020-03-14,58.9,44.6,51.5,58.9,42.3,50.4,40.4,67.3,0.007,100,4.17,rain,0.0,0.0,25.3,11.0,346.0,1022.7,62.4,5.9,193.6,16.8,8,,2020-03-14T06:04:48,2020-03-14T18:01:37,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB",2020-03-14,0.0
"Ninghai, Ningbo, China",2020-03-15,68.0,39.2,54.1,68.0,39.2,54.1,35.2,56.4,0.0,0,0.0,,0.0,0.0,23.0,11.2,316.5,1020.4,16.7,5.8,267.7,23.0,9,,2020-03-15T06:03:37,2020-03-15T18:02:14,0.69,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-03-15,2.0
"Ninghai, Ningbo, China",2020-03-16,66.2,44.6,55.2,66.2,42.2,54.8,38.5,56.3,0.001,100,4.17,rain,0.0,0.0,22.2,11.2,134.1,1023.6,30.3,6.0,256.8,22.2,9,,2020-03-16T06:02:26,2020-03-16T18:02:52,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-03-16,1.0
"Ninghai, Ningbo, China",2020-03-17,69.8,53.6,59.4,69.8,53.6,59.4,46.6,63.2,0.0,0,0.0,,0.0,0.0,16.5,9.0,171.1,1019.3,73.3,6.1,112.3,9.8,5,,2020-03-17T06:01:14,2020-03-17T18:03:29,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-03-17,0.0
"Ninghai, Ningbo, China",2020-03-18,75.2,51.8,62.5,75.2,51.8,62.5,48.9,64.9,0.0,0,0.0,,0.0,0.0,17.2,13.4,148.9,1014.8,25.8,5.8,234.8,20.2,9,,2020-03-18T06:00:02,2020-03-18T18:04:06,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-03-18,0.0
"Ninghai, Ningbo, China",2020-03-19,77.0,46.4,59.6,77.0,43.1,59.4,46.1,63.7,0.0,0,0.0,,0.0,0.0,31.1,17.8,20.6,1015.2,11.1,5.9,248.5,21.4,8,,2020-03-19T05:58:50,2020-03-19T18:04:43,0.82,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-03-19,0.0
"Ninghai, Ningbo, China",2020-03-20,71.6,42.8,57.6,71.6,40.2,57.0,40.1,55.5,0.0,0,0.0,,0.0,0.0,30.7,15.7,164.6,1017.1,2.7,6.3,268.3,23.2,9,,2020-03-20T05:57:38,2020-03-20T18:05:20,0.86,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-03-20,0.0
"Ninghai, Ningbo, China",2020-03-21,80.6,50.0,65.6,80.8,50.0,65.7,54.0,69.0,0.353,100,4.17,rain,0.0,0.0,32.4,13.4,167.3,1012.0,43.1,5.5,214.4,18.4,8,,2020-03-21T05:56:26,2020-03-21T18:05:57,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-03-21,0.0
"Ninghai, Ningbo, China",2020-03-22,68.0,55.4,62.3,68.0,55.4,62.3,58.9,88.9,0.347,100,16.67,rain,0.0,0.0,32.0,8.9,12.6,1014.1,52.4,3.8,57.9,5.1,2,,2020-03-22T05:55:13,2020-03-22T18:06:33,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-03-22,0.0
"Ninghai, Ningbo, China",2020-03-23,64.4,51.8,57.0,64.4,51.8,57.0,45.6,67.1,0.0,0,0.0,,0.0,0.0,19.8,8.9,12.3,1020.3,87.4,6.3,151.1,12.9,6,,2020-03-23T05:54:01,2020-03-23T18:07:10,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-03-23,1.0
"Ninghai, Ningbo, China",2020-03-24,66.2,51.8,58.5,66.2,51.8,58.5,44.6,61.7,0.0,0,0.0,,0.0,0.0,23.3,11.3,138.9,1019.5,73.9,6.2,207.1,18.0,7,,2020-03-24T05:52:49,2020-03-24T18:07:46,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-03-24,0.0
"Ninghai, Ningbo, China",2020-03-25,71.6,55.4,64.3,71.6,55.4,64.3,54.2,70.3,0.02,100,8.33,rain,0.0,0.0,31.5,20.1,172.7,1014.8,60.7,6.3,154.6,13.2,6,,2020-03-25T05:51:36,2020-03-25T18:08:22,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB",2020-03-25,0.0
"Ninghai, Ningbo, China",2020-03-26,78.8,64.4,71.1,78.8,64.4,71.1,64.8,81.4,0.334,100,12.5,rain,0.0,0.0,23.4,11.2,168.7,1010.6,58.7,5.4,163.8,14.2,6,,2020-03-26T05:50:24,2020-03-26T18:08:58,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB",2020-03-26,0.0
"Ninghai, Ningbo, China",2020-03-27,66.2,48.2,56.9,66.2,44.2,56.5,52.7,86.2,0.305,100,20.83,rain,0.0,0.0,32.2,13.4,1.0,1018.4,58.3,5.6,67.5,5.8,3,,2020-03-27T05:49:12,2020-03-27T18:09:34,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-03-27,0.0
"Ninghai, Ningbo, China",2020-03-28,46.4,42.8,44.7,43.0,36.6,39.9,41.7,89.2,0.649,100,29.17,rain,0.0,0.0,31.5,13.4,331.5,1023.2,67.9,5.7,46.1,3.9,3,,2020-03-28T05:47:59,2020-03-28T18:10:10,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-03-28,0.0
"Ninghai, Ningbo, China",2020-03-29,51.8,41.0,46.7,51.8,37.5,44.9,42.0,84.1,0.538,100,16.67,rain,0.0,0.0,24.2,8.9,317.9,1020.8,73.1,5.2,88.2,7.6,4,,2020-03-29T05:46:47,2020-03-29T18:10:46,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB",2020-03-29,0.0
"Ninghai, Ningbo, China",2020-03-30,53.6,46.4,49.3,53.6,44.4,49.0,47.6,94.2,0.447,100,20.83,rain,0.0,0.0,13.0,6.7,303.5,1018.5,63.6,3.7,19.1,1.5,1,,2020-03-30T05:45:35,2020-03-30T18:11:22,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB",2020-03-30,0.0
"Ninghai, Ningbo, China",2020-03-31,55.4,50.0,52.5,55.4,50.0,52.5,50.9,94.5,0.085,100,16.67,rain,0.0,0.0,11.1,6.7,17.1,1016.7,66.8,2.8,41.1,3.6,2,,2020-03-31T05:44:24,2020-03-31T18:11:58,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB",2020-03-31,0.0
"Ninghai, Ningbo, China",2020-04-01,62.6,48.2,54.9,62.6,46.4,54.2,46.3,74.5,0.012,100,8.33,rain,0.0,0.0,23.3,13.3,338.3,1020.7,40.9,5.2,223.5,19.2,7,,2020-04-01T05:43:12,2020-04-01T18:12:34,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-04-01,0.0
"Ninghai, Ningbo, China",2020-04-02,62.6,44.6,54.1,62.6,42.2,53.9,45.8,75.3,0.004,100,4.17,rain,0.0,0.0,20.7,8.9,60.3,1022.9,52.0,4.8,231.6,20.0,8,,2020-04-02T05:42:01,2020-04-02T18:13:10,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-04-02,0.0
"Ninghai, Ningbo, China",2020-04-03,59.0,50.0,54.9,59.0,50.0,54.9,46.7,74.4,0.02,100,4.17,rain,0.0,0.0,16.3,6.7,30.0,1022.6,82.2,6.2,112.9,9.8,6,,2020-04-03T05:40:50,2020-04-03T18:13:46,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB",2020-04-03,1.0
"Ninghai, Ningbo, China",2020-04-04,64.4,46.4,54.8,64.4,46.4,54.7,42.1,64.0,0.0,0,0.0,,0.0,0.0,21.4,11.2,23.9,1023.8,41.5,5.7,222.3,19.2,7,,2020-04-04T05:39:39,2020-04-04T18:14:22,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB",2020-04-04,0.0
"Ninghai, Ningbo, China",2020-04-05,59.0,44.6,52.5,59.0,42.3,51.8,41.7,67.7,0.0,0,0.0,,0.0,0.0,21.4,8.9,18.7,1025.8,47.3,6.1,211.3,18.2,8,,2020-04-05T05:38:29,2020-04-05T18:14:58,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB",2020-04-05,0.0
"Ninghai, Ningbo, China",2020-04-06,59.0,44.6,51.4,59.0,44.3,51.3,42.6,73.1,0.0,0,0.0,,0.0,0.0,17.5,6.7,327.9,1022.1,74.7,6.2,173.2,15.1,6,,2020-04-06T05:37:18,2020-04-06T18:15:34,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB",2020-04-06,1.0
"Ninghai, Ningbo, China",2020-04-07,68.0,42.7,55.6,68.0,42.7,55.6,37.8,58.7,0.0,0,0.0,,0.0,0.0,17.2,8.9,24.0,1019.5,34.5,5.7,296.4,25.7,10,,2020-04-07T05:36:09,2020-04-07T18:16:11,0.47,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB",2020-04-07,1.0
"Ninghai, Ningbo, China",2020-04-08,73.4,41.0,57.2,73.4,38.1,56.9,30.9,42.1,0.0,0,0.0,,0.0,0.0,20.4,13.4,134.2,1019.2,20.5,6.2,308.6,26.5,10,,2020-04-08T05:34:59,2020-04-08T18:16:47,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB",2020-04-08,0.0
"Ninghai, Ningbo, China",2020-04-09,73.4,48.2,59.5,73.4,46.4,59.3,42.0,54.3,0.0,0,0.0,,0.0,0.0,21.5,15.5,135.5,1020.3,25.6,5.7,301.2,26.1,10,,2020-04-09T05:33:50,2020-04-09T18:17:23,0.54,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB",2020-04-09,0.0
"Ninghai, Ningbo, China",2020-04-10,73.4,50.0,62.1,73.4,48.5,62.1,52.7,73.0,0.0,0,0.0,,0.0,0.0,24.8,13.4,137.0,1020.9,29.7,5.0,287.4,24.7,9,,2020-04-10T05:32:42,2020-04-10T18:17:59,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB",2020-04-10,1.0
"Ninghai, Ningbo, China",2020-04-11,62.6,50.0,57.3,62.6,45.7,56.5,54.5,90.5,0.678,100,20.83,rain,0.0,0.0,30.2,13.4,347.0,1017.7,65.0,4.4,32.0,2.6,2,,2020-04-11T05:31:34,2020-04-11T18:18:36,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-04-11,0.0
"Ninghai, Ningbo, China",2020-04-12,66.2,48.1,55.9,66.2,41.2,54.0,40.0,58.7,0.125,100,8.33,rain,0.0,0.0,40.0,24.3,317.3,1017.5,44.3,5.6,280.7,24.3,9,,2020-04-12T05:30:26,2020-04-12T18:19:12,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-04-12,1.0
"Ninghai, Ningbo, China",2020-04-13,67.8,49.9,57.3,67.8,48.3,57.1,35.2,47.6,0.0,0,0.0,,0.0,0.0,35.2,17.9,318.4,1019.1,41.1,6.3,310.5,26.6,10,,2020-04-13T05:29:19,2020-04-13T18:19:49,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-04-13,0.0
"Ninghai, Ningbo, China",2020-04-14,68.0,42.8,57.2,68.0,42.2,57.0,40.1,55.6,0.012,100,4.17,rain,0.0,0.0,20.4,6.8,157.5,1017.6,48.9,5.9,219.8,18.8,8,,2020-04-14T05:28:13,2020-04-14T18:20:26,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-04-14,0.0
"Ninghai, Ningbo, China",2020-04-15,75.2,55.3,64.5,75.2,55.3,64.5,46.0,54.6,0.0,0,0.0,,0.0,0.0,17.1,11.2,178.2,1013.8,40.6,5.6,265.3,22.9,8,,2020-04-15T05:27:07,2020-04-15T18:21:02,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-04-15,0.0
"Ninghai, Ningbo, China",2020-04-16,82.4,53.5,67.7,81.5,53.5,67.5,51.4,58.4,0.0,0,0.0,,0.0,0.0,27.7,15.7,166.9,1012.6,72.6,6.2,282.2,24.3,9,,2020-04-16T05:26:02,2020-04-16T18:21:39,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-04-16,0.0
"Ninghai, Ningbo, China",2020-04-17,82.4,62.5,72.7,81.7,62.5,72.6,55.6,56.1,0.0,0,0.0,,0.0,0.0,27.5,13.4,91.3,1012.7,23.0,5.2,266.8,23.0,9,,2020-04-17T05:24:57,2020-04-17T18:22:16,0.8,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-04-17,0.0
"Ninghai, Ningbo, China",2020-04-18,69.8,60.7,64.9,69.8,60.7,64.9,50.1,60.9,0.017,100,4.17,rain,0.0,0.0,22.6,15.5,118.3,1016.8,35.6,4.5,242.3,21.0,9,,2020-04-18T05:23:53,2020-04-18T18:22:53,0.84,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-04-18,0.0
"Ninghai, Ningbo, China",2020-04-19,62.6,57.2,60.7,62.6,57.2,60.7,54.6,81.0,0.489,100,20.83,rain,0.0,0.0,31.1,17.8,296.0,1011.7,68.6,4.9,113.5,9.9,6,,2020-04-19T05:22:50,2020-04-19T18:23:31,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-04-19,2.0
"Ninghai, Ningbo, China",2020-04-20,73.4,51.8,62.2,73.4,51.8,62.2,52.0,71.0,0.103,100,4.17,rain,0.0,0.0,31.1,13.4,56.8,1016.1,58.1,5.6,273.1,23.7,9,,2020-04-20T05:21:47,2020-04-20T18:24:08,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-04-20,1.0
"Ninghai, Ningbo, China",2020-04-21,59.0,53.6,56.5,59.0,53.6,56.5,50.8,81.9,0.494,100,16.67,rain,0.0,0.0,20.5,8.9,21.3,1019.6,62.2,4.8,40.7,3.4,2,,2020-04-21T05:20:45,2020-04-21T18:24:45,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB",2020-04-21,0.0
"Ninghai, Ningbo, China",2020-04-22,66.2,51.8,58.8,66.2,51.8,58.8,48.0,70.4,0.045,100,4.17,rain,0.0,0.0,14.5,6.7,173.0,1021.5,66.1,5.5,265.5,22.9,9,,2020-04-22T05:19:44,2020-04-22T18:25:23,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB",2020-04-22,1.0
"Ninghai, Ningbo, China",2020-04-23,66.2,57.2,60.2,66.2,57.2,60.2,42.9,57.1,0.001,100,4.17,rain,0.0,0.0,18.6,8.9,53.6,1022.5,76.2,5.7,201.3,17.2,8,,2020-04-23T05:18:44,2020-04-23T18:26:01,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-04-23,1.0
"Ninghai, Ningbo, China",2020-04-24,75.0,51.9,63.5,75.0,51.9,63.5,41.1,49.6,0.0,0,0.0,,0.0,0.0,15.3,9.4,190.8,1020.7,39.0,6.3,293.7,25.3,9,,2020-04-24T05:17:44,2020-04-24T18:26:38,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB,WDG8555",2020-04-24,1.0
"Ninghai, Ningbo, China",2020-04-25,80.6,51.8,67.3,79.4,51.8,67.1,44.4,48.7,0.0,0,0.0,,0.0,0.0,21.0,15.7,198.9,1016.7,75.9,6.2,292.1,25.2,9,,2020-04-25T05:16:46,2020-04-25T18:27:16,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB",2020-04-25,0.0
"Ninghai, Ningbo, China",2020-04-26,80.6,57.2,67.0,80.3,57.2,67.0,52.5,61.2,0.0,0,0.0,,0.0,0.0,19.9,8.9,60.4,1016.5,52.7,5.7,228.4,19.7,9,,2020-04-26T05:15:48,2020-04-26T18:27:54,0.11,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB",2020-04-26,1.0
